customer_id,name,age,gender,income,region,purchase_amount,upload_timestamp,avg_purchase_amount,purchase_frequency,customer_lifespan_months,calculated_clv,clv_tier
5779,"Pedro Martinez",68,Other,96779.52,"Region X",4457.40,"2026-01-06 07:05:25",4457.40,4.50,48,80233.20,Platinum
1719,"Maria Martinez",66,Female,71460.54,"Region II",4452.36,"2026-01-06 07:05:25",4452.36,4.50,48,80142.48,Platinum
3069,"Luz Rodriguez",67,Other,91683.27,"Region VI",4449.71,"2026-01-06 07:05:25",4449.71,4.50,48,80094.78,Platinum
8261,"Ana Santos",74,Female,86699.27,"Region IX",4445.80,"2026-01-06 07:05:25",4445.80,4.50,48,80024.40,Platinum
463,"Elena Lopez",58,Female,94908.80,BARMM,4443.44,"2026-01-06 07:05:25",4443.44,4.50,48,79981.92,Platinum
8027,"Luz Martinez",67,Female,76918.99,"Region V",4439.73,"2026-01-06 07:05:25",4439.73,4.50,48,79915.14,Platinum
2754,"Ana Lopez",60,Female,95695.72,BARMM,4439.54,"2026-01-06 07:05:25",4439.54,4.50,48,79911.72,Platinum
8320,"Carlos Martinez",57,Female,79505.76,"Region III",4438.43,"2026-01-06 07:05:25",4438.43,4.50,48,79891.74,Platinum
8613,"Elena Martinez",51,Male,89532.59,CAR,4436.59,"2026-01-06 07:05:25",4436.59,4.50,48,79858.62,Platinum
6491,"Juan Santos",60,Female,81850.03,"Region XII",4436.17,"2026-01-06 07:05:25",4436.17,4.50,48,79851.06,Platinum
9851,"Rafael Rivera",56,Male,97758.61,"Region IV-B",4433.55,"2026-01-06 07:05:25",4433.55,4.50,48,79803.90,Platinum
8656,"Rafael Dela Cruz",67,Other,72266.11,BARMM,4423.65,"2026-01-06 07:05:25",4423.65,4.50,48,79625.70,Platinum
215,"Rafael Santos",72,Female,85136.27,"Region IX",4420.67,"2026-01-06 07:05:25",4420.67,4.50,48,79572.06,Platinum
817,"Juan Dela Cruz",78,Other,94166.92,"Region IV-A",4419.31,"2026-01-06 07:05:25",4419.31,4.50,48,79547.58,Platinum
4870,"Luz Rivera",64,Other,84323.66,"Region IX",4412.89,"2026-01-06 07:05:25",4412.89,4.50,48,79432.02,Platinum
5770,"Pedro Reyes",68,Female,77794.87,"Region V",4411.17,"2026-01-06 07:05:25",4411.17,4.50,48,79401.06,Platinum
3329,"Ana Lopez",67,Male,72487.29,"Region XI",4410.61,"2026-01-06 07:05:25",4410.61,4.50,48,79390.98,Platinum
8383,"Rafael Dela Cruz",70,Male,88791.12,CAR,4410.56,"2026-01-06 07:05:25",4410.56,4.50,48,79390.08,Platinum
5609,"Carlos Santos",74,Female,86766.92,"Region IX",4409.86,"2026-01-06 07:05:25",4409.86,4.50,48,79377.48,Platinum
5776,"Elena Reyes",51,Other,75462.32,NCR,4406.54,"2026-01-06 07:05:25",4406.54,4.50,48,79317.72,Platinum
2063,"Juan Torres",63,Female,74425.16,"Region IV-B",4403.17,"2026-01-06 07:05:25",4403.17,4.50,48,79257.06,Platinum
329,"Rafael Garcia",77,Female,98664.33,"Region I",4401.95,"2026-01-06 07:05:25",4401.95,4.50,48,79235.10,Platinum
7723,"Carmen Garcia",51,Male,89655.49,"Region VI",4399.06,"2026-01-06 07:05:25",4399.06,4.50,48,79183.08,Platinum
4498,"Carlos Dela Cruz",54,Other,91951.09,"Region IV-A",4397.93,"2026-01-06 07:05:25",4397.93,4.50,48,79162.74,Platinum
9320,"Carlos Santos",71,Male,94388.79,"Region X",4396.87,"2026-01-06 07:05:25",4396.87,4.50,48,79143.66,Platinum
4457,"Rafael Reyes",73,Other,76649.99,"Region VIII",4395.34,"2026-01-06 07:05:25",4395.34,4.50,48,79116.12,Platinum
4470,"Juan Rivera",68,Male,91930.61,"Region X",4394.77,"2026-01-06 07:05:25",4394.77,4.50,48,79105.86,Platinum
5871,"Carmen Garcia",54,Female,77765.32,"Region II",4394.64,"2026-01-06 07:05:25",4394.64,4.50,48,79103.52,Platinum
4144,"Ana Fernandez",55,Female,73180.96,BARMM,4393.84,"2026-01-06 07:05:25",4393.84,4.50,48,79089.12,Platinum
6409,"Pedro Santos",53,Other,86102.78,CAR,4388.68,"2026-01-06 07:05:25",4388.68,4.50,48,78996.24,Platinum
3520,"Pedro Martinez",75,Male,73493.28,"Region II",4386.39,"2026-01-06 07:05:25",4386.39,4.50,48,78955.02,Platinum
3955,"Pedro Torres",52,Female,99591.96,"Region IV-B",4385.42,"2026-01-06 07:05:25",4385.42,4.50,48,78937.56,Platinum
8751,"Ana Garcia",75,Male,92114.97,"Region I",4382.84,"2026-01-06 07:05:25",4382.84,4.50,48,78891.12,Platinum
4045,"Ana Fernandez",60,Other,95628.63,"Region IV-A",4376.57,"2026-01-06 07:05:25",4376.57,4.50,48,78778.26,Platinum
3850,"Juan Rodriguez",76,Female,78536.75,"Region II",4376.51,"2026-01-06 07:05:25",4376.51,4.50,48,78777.18,Platinum
8274,"Juan Rivera",77,Other,79495.31,NCR,4375.49,"2026-01-06 07:05:25",4375.49,4.50,48,78758.82,Platinum
4043,"Elena Fernandez",58,Other,94828.95,"Region IV-A",4374.85,"2026-01-06 07:05:25",4374.85,4.50,48,78747.30,Platinum
929,"Luz Santos",74,Other,96454.57,"Region VII",4374.79,"2026-01-06 07:05:25",4374.79,4.50,48,78746.22,Platinum
9072,"Carlos Rivera",57,Male,84454.93,"Region IX",4364.13,"2026-01-06 07:05:25",4364.13,4.50,48,78554.34,Platinum
6644,"Luz Garcia",76,Female,92994.40,"Region VI",4360.12,"2026-01-06 07:05:25",4360.12,4.50,48,78482.16,Platinum
9271,"Carmen Rivera",63,Other,93054.67,"Region I",4359.67,"2026-01-06 07:05:25",4359.67,4.50,48,78474.06,Platinum
7264,"Jose Garcia",76,Female,92622.02,"Region VI",4354.53,"2026-01-06 07:05:25",4354.53,4.50,48,78381.54,Platinum
1334,"Maria Dela Cruz",70,Male,84022.31,"Region XII",4350.45,"2026-01-06 07:05:25",4350.45,4.50,48,78308.10,Platinum
255,"Luz Martinez",59,Other,90743.81,CAR,4349.04,"2026-01-06 07:05:25",4349.04,4.50,48,78282.72,Platinum
524,"Rafael Rodriguez",68,Female,72960.60,"Region VIII",4346.32,"2026-01-06 07:05:25",4346.32,4.50,48,78233.76,Platinum
4733,"Carlos Martinez",75,Male,73242.10,"Region VIII",4343.72,"2026-01-06 07:05:25",4343.72,4.50,48,78186.96,Platinum
1486,"Jose Garcia",77,Female,97992.39,"Region X",4342.50,"2026-01-06 07:05:25",4342.50,4.50,48,78165.00,Platinum
6070,"Luz Martinez",65,Male,85421.15,"Region VI",4340.34,"2026-01-06 07:05:25",4340.34,4.50,48,78126.12,Platinum
458,"Juan Santos",57,Male,79762.21,"Region V",4339.50,"2026-01-06 07:05:25",4339.50,4.50,48,78111.00,Platinum
4285,"Jose Torres",72,Male,71394.27,"Region VII",4332.41,"2026-01-06 07:05:25",4332.41,4.50,48,77983.38,Platinum
2590,"Elena Rodriguez",53,Female,86541.52,"Region IX",4328.99,"2026-01-06 07:05:25",4328.99,4.50,48,77921.82,Platinum
1467,"Juan Santos",69,Male,97282.93,"Region VII",4324.36,"2026-01-06 07:05:25",4324.36,4.50,48,77838.48,Platinum
2474,"Elena Santos",67,Male,81516.33,"Region XII",4318.43,"2026-01-06 07:05:25",4318.43,4.50,48,77731.74,Platinum
5405,"Jose Dela Cruz",50,Female,74852.10,"Region II",4316.81,"2026-01-06 07:05:25",4316.81,4.50,48,77702.58,Platinum
8622,"Rafael Fernandez",76,Male,74191.50,"Region VIII",4314.67,"2026-01-06 07:05:25",4314.67,4.50,48,77664.06,Platinum
2804,"Juan Lopez",54,Male,96028.55,"Region IV-A",4314.29,"2026-01-06 07:05:25",4314.29,4.50,48,77657.22,Platinum
8644,"Ana Lopez",78,Other,99131.36,BARMM,4311.87,"2026-01-06 07:05:25",4311.87,4.50,48,77613.66,Platinum
5618,"Pedro Fernandez",50,Male,70211.49,"Region I",4303.74,"2026-01-06 07:05:25",4303.74,4.50,48,77467.32,Platinum
2652,"Jose Fernandez",70,Other,98224.36,"Region X",4298.91,"2026-01-06 07:05:25",4298.91,4.50,48,77380.38,Platinum
91,"Rafael Rivera",68,Male,72661.29,"Region IV-B",4298.19,"2026-01-06 07:05:25",4298.19,4.50,48,77367.42,Platinum
633,"Carmen Garcia",61,Male,96300.10,"Region X",4291.04,"2026-01-06 07:05:25",4291.04,4.50,48,77238.72,Platinum
3297,"Ana Reyes",73,Other,81319.87,"Region III",4290.90,"2026-01-06 07:05:25",4290.90,4.50,48,77236.20,Platinum
7493,"Pedro Dela Cruz",71,Male,75411.53,"Region XI",4290.15,"2026-01-06 07:05:25",4290.15,4.50,48,77222.70,Platinum
6885,"Maria Torres",56,Other,93050.60,"Region IV-A",4287.33,"2026-01-06 07:05:25",4287.33,4.50,48,77171.94,Platinum
5205,"Jose Torres",66,Other,90553.63,"Region XIII",4282.73,"2026-01-06 07:05:25",4282.73,4.50,48,77089.14,Platinum
2388,"Maria Fernandez",53,Male,71603.79,"Region II",4279.40,"2026-01-06 07:05:25",4279.40,4.50,48,77029.20,Platinum
1907,"Rafael Lopez",72,Other,80201.09,"Region XII",4276.57,"2026-01-06 07:05:25",4276.57,4.50,48,76978.26,Platinum
3511,"Pedro Torres",52,Female,99726.21,"Region IV-B",4274.04,"2026-01-06 07:05:25",4274.04,4.50,48,76932.72,Platinum
9905,"Ana Lopez",74,Other,72510.04,"Region IV-B",4273.66,"2026-01-06 07:05:25",4273.66,4.50,48,76925.88,Platinum
9013,"Pedro Reyes",78,Male,98753.09,"Region IV-B",4270.19,"2026-01-06 07:05:25",4270.19,4.50,48,76863.42,Platinum
9938,"Luz Reyes",59,Female,85783.87,"Region VI",4268.82,"2026-01-06 07:05:25",4268.82,4.50,48,76838.76,Platinum
9021,"Juan Fernandez",57,Female,88899.28,"Region IX",4261.21,"2026-01-06 07:05:25",4261.21,4.50,48,76701.78,Platinum
5014,"Pedro Martinez",72,Other,89624.37,"Region IX",4259.96,"2026-01-06 07:05:25",4259.96,4.50,48,76679.28,Platinum
1478,"Juan Martinez",73,Male,95295.15,"Region IV-A",4257.47,"2026-01-06 07:05:25",4257.47,4.50,48,76634.46,Platinum
7507,"Carlos Torres",61,Female,77529.99,"Region VIII",4255.61,"2026-01-06 07:05:25",4255.61,4.50,48,76600.98,Platinum
3860,"Elena Dela Cruz",56,Other,74227.34,"Region XI",4255.58,"2026-01-06 07:05:25",4255.58,4.50,48,76600.44,Platinum
441,"Juan Rodriguez",71,Male,84480.84,"Region XII",4246.99,"2026-01-06 07:05:25",4246.99,4.50,48,76445.82,Platinum
1452,"Jose Garcia",69,Other,97284.40,"Region I",4246.26,"2026-01-06 07:05:25",4246.26,4.50,48,76432.68,Platinum
6177,"Rafael Dela Cruz",57,Male,74374.64,"Region II",4245.53,"2026-01-06 07:05:25",4245.53,4.50,48,76419.54,Platinum
6778,"Carmen Lopez",58,Female,80014.99,"Region XII",4236.89,"2026-01-06 07:05:25",4236.89,4.50,48,76264.02,Platinum
8156,"Rafael Martinez",59,Other,85513.02,"Region XII",4236.66,"2026-01-06 07:05:25",4236.66,4.50,48,76259.88,Platinum
1825,"Ana Dela Cruz",76,Other,92868.27,"Region IV-A",4236.29,"2026-01-06 07:05:25",4236.29,4.50,48,76253.22,Platinum
3403,"Rafael Rivera",58,Female,70740.63,"Region IV-B",4233.07,"2026-01-06 07:05:25",4233.07,4.50,48,76195.26,Platinum
9464,"Ana Lopez",63,Other,83782.68,"Region IX",4228.65,"2026-01-06 07:05:25",4228.65,4.50,48,76115.70,Platinum
2549,"Elena Garcia",68,Female,82229.36,NCR,4218.95,"2026-01-06 07:05:25",4218.95,4.50,48,75941.10,Platinum
3695,"Rafael Martinez",58,Other,70484.34,"Region I",4217.08,"2026-01-06 07:05:25",4217.08,4.50,48,75907.44,Platinum
6634,"Luz Dela Cruz",63,Female,97649.75,"Region VII",4212.92,"2026-01-06 07:05:25",4212.92,4.50,48,75832.56,Platinum
1687,"Jose Rivera",53,Other,72167.18,"Region XI",4209.24,"2026-01-06 07:05:25",4209.24,4.50,48,75766.32,Platinum
2060,"Luz Fernandez",75,Male,96936.85,"Region IV-A",4197.97,"2026-01-06 07:05:25",4197.97,4.50,48,75563.46,Platinum
6722,"Rafael Lopez",74,Other,86806.78,"Region VI",4197.14,"2026-01-06 07:05:25",4197.14,4.50,48,75548.52,Platinum
9170,"Pedro Santos",50,Female,93252.57,"Region I",4195.93,"2026-01-06 07:05:25",4195.93,4.50,48,75526.74,Platinum
8911,"Jose Reyes",52,Male,95185.09,"Region IV-A",4195.55,"2026-01-06 07:05:25",4195.55,4.50,48,75519.90,Platinum
6362,"Elena Torres",55,Other,87591.42,"Region VI",4194.07,"2026-01-06 07:05:25",4194.07,4.50,48,75493.26,Platinum
8238,"Jose Lopez",73,Other,90872.87,"Region IV-A",4193.01,"2026-01-06 07:05:25",4193.01,4.50,48,75474.18,Platinum
9135,"Carlos Lopez",73,Other,71928.52,"Region IV-B",4192.88,"2026-01-06 07:05:25",4192.88,4.50,48,75471.84,Platinum
7956,"Rafael Santos",74,Other,91318.99,"Region IV-A",4187.37,"2026-01-06 07:05:25",4187.37,4.50,48,75372.66,Platinum
2470,"Carmen Rodriguez",75,Female,91853.25,"Region VI",4186.01,"2026-01-06 07:05:25",4186.01,4.50,48,75348.18,Platinum
1658,"Luz Dela Cruz",57,Other,98213.59,BARMM,4184.04,"2026-01-06 07:05:25",4184.04,4.50,48,75312.72,Platinum
8499,"Jose Torres",73,Female,95607.12,"Region X",4177.40,"2026-01-06 07:05:25",4177.40,4.50,48,75193.20,Platinum
6,"Elena Garcia",58,Other,84960.88,"Region III",4177.01,"2026-01-06 07:05:25",4177.01,4.50,48,75186.18,Platinum
1469,"Ana Lopez",60,Female,76538.08,NCR,4176.79,"2026-01-06 07:05:25",4176.79,4.50,48,75182.22,Platinum
1228,"Ana Rivera",76,Other,73375.24,"Region XI",4173.92,"2026-01-06 07:05:25",4173.92,4.50,48,75130.56,Platinum
6293,"Pedro Rivera",71,Female,89105.44,"Region XIII",4169.55,"2026-01-06 07:05:25",4169.55,4.50,48,75051.90,Platinum
3160,"Ana Rodriguez",76,Female,83046.36,"Region V",4169.26,"2026-01-06 07:05:25",4169.26,4.50,48,75046.68,Platinum
5624,"Ana Torres",72,Male,84906.31,"Region XII",4168.51,"2026-01-06 07:05:25",4168.51,4.50,48,75033.18,Platinum
5150,"Juan Santos",61,Female,91854.89,"Region IV-A",4165.78,"2026-01-06 07:05:25",4165.78,4.50,48,74984.04,Platinum
4740,"Carmen Fernandez",70,Female,97858.01,"Region IV-A",4165.66,"2026-01-06 07:05:25",4165.66,4.50,48,74981.88,Platinum
3324,"Carlos Garcia",77,Female,88914.66,"Region III",4165.33,"2026-01-06 07:05:25",4165.33,4.50,48,74975.94,Platinum
4010,"Luz Rivera",51,Other,79719.56,"Region II",4164.18,"2026-01-06 07:05:25",4164.18,4.50,48,74955.24,Platinum
837,"Ana Garcia",63,Male,88378.53,"Region IX",4161.08,"2026-01-06 07:05:25",4161.08,4.50,48,74899.44,Platinum
8588,"Rafael Reyes",65,Male,99103.32,"Region X",4160.31,"2026-01-06 07:05:25",4160.31,4.50,48,74885.58,Platinum
3840,"Pedro Garcia",55,Female,87666.66,"Region IX",4159.74,"2026-01-06 07:05:25",4159.74,4.50,48,74875.32,Platinum
7097,"Carlos Fernandez",63,Male,88274.22,"Region III",4159.26,"2026-01-06 07:05:25",4159.26,4.50,48,74866.68,Platinum
7890,"Maria Rodriguez",64,Female,84185.09,"Region XII",4158.98,"2026-01-06 07:05:25",4158.98,4.50,48,74861.64,Platinum
2185,"Carlos Fernandez",57,Other,84272.65,"Region XII",4157.43,"2026-01-06 07:05:25",4157.43,4.50,48,74833.74,Platinum
5446,"Carmen Torres",57,Other,88979.16,"Region VI",4149.71,"2026-01-06 07:05:25",4149.71,4.50,48,74694.78,Platinum
7719,"Rafael Rodriguez",65,Female,99335.54,"Region VII",4149.49,"2026-01-06 07:05:25",4149.49,4.50,48,74690.82,Platinum
1961,"Carlos Torres",73,Male,76289.93,"Region XI",4148.38,"2026-01-06 07:05:25",4148.38,4.50,48,74670.84,Platinum
8277,"Elena Martinez",57,Female,98245.18,"Region I",4138.11,"2026-01-06 07:05:25",4138.11,4.50,48,74485.98,Platinum
6992,"Carlos Santos",59,Female,75784.87,"Region VIII",4136.28,"2026-01-06 07:05:25",4136.28,4.50,48,74453.04,Platinum
5092,"Maria Fernandez",56,Female,83035.60,NCR,4127.37,"2026-01-06 07:05:25",4127.37,4.50,48,74292.66,Platinum
7390,"Elena Lopez",69,Female,73344.30,"Region II",4126.32,"2026-01-06 07:05:25",4126.32,4.50,48,74273.76,Platinum
4667,"Elena Dela Cruz",52,Female,94680.71,"Region I",4122.71,"2026-01-06 07:05:25",4122.71,4.50,48,74208.78,Platinum
749,"Jose Santos",78,Other,84780.11,"Region III",4122.36,"2026-01-06 07:05:25",4122.36,4.50,48,74202.48,Platinum
4332,"Maria Garcia",50,Male,83944.93,"Region XII",4119.77,"2026-01-06 07:05:25",4119.77,4.50,48,74155.86,Platinum
3429,"Luz Reyes",64,Male,84286.14,NCR,4108.58,"2026-01-06 07:05:25",4108.58,4.50,48,73954.44,Platinum
7193,"Juan Martinez",73,Male,95526.86,"Region IV-A",4108.55,"2026-01-06 07:05:25",4108.55,4.50,48,73953.90,Platinum
6257,"Maria Rivera",56,Female,92964.92,"Region VI",4104.18,"2026-01-06 07:05:25",4104.18,4.50,48,73875.24,Platinum
4783,"Elena Garcia",75,Male,96274.13,"Region IV-A",4099.04,"2026-01-06 07:05:25",4099.04,4.50,48,73782.72,Platinum
393,"Carmen Rodriguez",65,Female,89804.10,"Region VI",4098.31,"2026-01-06 07:05:25",4098.31,4.50,48,73769.58,Platinum
9501,"Ana Garcia",52,Female,85498.14,"Region IX",4095.67,"2026-01-06 07:05:25",4095.67,4.50,48,73722.06,Platinum
491,"Ana Lopez",50,Other,93665.14,"Region XIII",4093.48,"2026-01-06 07:05:25",4093.48,4.50,48,73682.64,Platinum
5552,"Maria Reyes",73,Other,99655.50,"Region X",4089.20,"2026-01-06 07:05:25",4089.20,4.50,48,73605.60,Platinum
5235,"Luz Dela Cruz",55,Other,96708.86,"Region XIII",4082.25,"2026-01-06 07:05:25",4082.25,4.50,48,73480.50,Platinum
999,"Luz Rivera",54,Male,86727.15,"Region XII",4080.98,"2026-01-06 07:05:25",4080.98,4.50,48,73457.64,Platinum
4127,"Luz Rivera",59,Female,90470.12,"Region IV-A",4079.15,"2026-01-06 07:05:25",4079.15,4.50,48,73424.70,Platinum
6016,"Jose Martinez",58,Other,94497.59,"Region IV-A",4078.09,"2026-01-06 07:05:25",4078.09,4.50,48,73405.62,Platinum
648,"Luz Rodriguez",53,Female,85802.24,"Region IX",4066.51,"2026-01-06 07:05:25",4066.51,4.50,48,73197.18,Platinum
7817,"Elena Garcia",55,Other,96811.61,"Region VII",4063.89,"2026-01-06 07:05:25",4063.89,4.50,48,73150.02,Platinum
2094,"Juan Garcia",54,Female,72452.93,BARMM,4063.14,"2026-01-06 07:05:25",4063.14,4.50,48,73136.52,Platinum
8056,"Elena Lopez",55,Male,77523.34,"Region XI",4061.55,"2026-01-06 07:05:25",4061.55,4.50,48,73107.90,Platinum
234,"Rafael Rivera",66,Male,76225.56,"Region VIII",4050.51,"2026-01-06 07:05:25",4050.51,4.50,48,72909.18,Platinum
3638,"Rafael Rodriguez",57,Other,98222.48,BARMM,4046.09,"2026-01-06 07:05:25",4046.09,4.50,48,72829.62,Platinum
4236,"Pedro Martinez",77,Female,79144.69,"Region XI",4044.03,"2026-01-06 07:05:25",4044.03,4.50,48,72792.54,Platinum
9270,"Maria Martinez",69,Other,83044.23,NCR,4036.25,"2026-01-06 07:05:25",4036.25,4.50,48,72652.50,Platinum
1027,"Juan Garcia",54,Female,96095.22,"Region I",4034.81,"2026-01-06 07:05:25",4034.81,4.50,48,72626.58,Platinum
8127,"Luz Reyes",64,Other,70125.52,"Region IV-B",4034.61,"2026-01-06 07:05:25",4034.61,4.50,48,72622.98,Platinum
407,"Pedro Rivera",66,Male,80517.26,"Region XII",4020.70,"2026-01-06 07:05:25",4020.70,4.50,48,72372.60,Platinum
4689,"Maria Rivera",61,Female,77131.81,NCR,4020.41,"2026-01-06 07:05:25",4020.41,4.50,48,72367.38,Platinum
208,"Luz Martinez",59,Other,99695.73,"Region VII",4019.59,"2026-01-06 07:05:25",4019.59,4.50,48,72352.62,Platinum
2439,"Rafael Dela Cruz",68,Other,81983.22,"Region V",4018.42,"2026-01-06 07:05:25",4018.42,4.50,48,72331.56,Platinum
5100,"Maria Torres",53,Female,76225.17,"Region II",4016.74,"2026-01-06 07:05:25",4016.74,4.50,48,72301.32,Platinum
4356,"Pedro Reyes",68,Female,72895.90,"Region I",4015.34,"2026-01-06 07:05:25",4015.34,4.50,48,72276.12,Platinum
7396,"Maria Reyes",58,Female,98818.75,"Region I",4010.78,"2026-01-06 07:05:25",4010.78,4.50,48,72194.04,Platinum
7558,"Rafael Rivera",66,Other,62779.87,BARMM,4996.10,"2026-01-06 07:05:25",4996.10,3.50,48,69945.40,Platinum
3116,"Carlos Torres",57,Male,61450.48,"Region VII",4987.05,"2026-01-06 07:05:25",4987.05,3.50,48,69818.70,Platinum
5857,"Ana Fernandez",69,Female,64738.68,"Region X",4985.79,"2026-01-06 07:05:25",4985.79,3.50,48,69801.06,Platinum
860,"Elena Santos",73,Female,63095.72,"Region VII",4973.16,"2026-01-06 07:05:25",4973.16,3.50,48,69624.24,Platinum
2320,"Carlos Garcia",65,Female,62279.95,"Region X",4958.21,"2026-01-06 07:05:25",4958.21,3.50,48,69414.94,Platinum
9243,"Jose Garcia",69,Other,64598.76,"Region VII",4954.82,"2026-01-06 07:05:25",4954.82,3.50,48,69367.48,Platinum
6316,"Ana Reyes",69,Female,60408.08,"Region XIII",4950.92,"2026-01-06 07:05:25",4950.92,3.50,48,69312.88,Platinum
5387,"Ana Santos",61,Female,63773.36,"Region IV-B",4943.97,"2026-01-06 07:05:25",4943.97,3.50,48,69215.58,Platinum
8040,"Carlos Torres",74,Male,68469.15,"Region IV-B",4926.61,"2026-01-06 07:05:25",4926.61,3.50,48,68972.54,Platinum
3558,"Maria Reyes",58,Other,66932.98,BARMM,4926.22,"2026-01-06 07:05:25",4926.22,3.50,48,68967.08,Platinum
3806,"Juan Reyes",76,Male,60465.60,"Region VII",4917.33,"2026-01-06 07:05:25",4917.33,3.50,48,68842.62,Platinum
1940,"Jose Lopez",68,Female,64217.34,"Region X",4915.26,"2026-01-06 07:05:25",4915.26,3.50,48,68813.64,Platinum
4885,"Pedro Fernandez",61,Other,68508.68,BARMM,4914.00,"2026-01-06 07:05:25",4914.00,3.50,48,68796.00,Platinum
1535,"Luz Martinez",57,Other,60948.27,"Region X",4912.44,"2026-01-06 07:05:25",4912.44,3.50,48,68774.16,Platinum
5827,"Carmen Fernandez",50,Male,65836.52,BARMM,4908.77,"2026-01-06 07:05:25",4908.77,3.50,48,68722.78,Platinum
6478,"Carlos Torres",56,Other,69834.18,"Region VIII",4904.19,"2026-01-06 07:05:25",4904.19,3.50,48,68658.66,Platinum
490,"Luz Dela Cruz",50,Female,65900.02,"Region I",4886.48,"2026-01-06 07:05:25",4886.48,3.50,48,68410.72,Platinum
7229,"Rafael Martinez",64,Male,66266.98,"Region VII",4878.97,"2026-01-06 07:05:25",4878.97,3.50,48,68305.58,Platinum
1584,"Pedro Garcia",55,Female,69090.87,"Region XI",4861.86,"2026-01-06 07:05:25",4861.86,3.50,48,68066.04,Platinum
7595,"Carlos Rodriguez",54,Female,68390.80,"Region XI",4852.97,"2026-01-06 07:05:25",4852.97,3.50,48,67941.58,Platinum
713,"Jose Garcia",69,Other,64447.46,"Region VII",4847.14,"2026-01-06 07:05:25",4847.14,3.50,48,67859.96,Platinum
9235,"Elena Fernandez",60,Other,63002.70,"Region I",4846.22,"2026-01-06 07:05:25",4846.22,3.50,48,67847.08,Platinum
6320,"Pedro Martinez",62,Male,60048.21,"Region IV-A",4839.39,"2026-01-06 07:05:25",4839.39,3.50,48,67751.46,Platinum
5966,"Ana Fernandez",60,Other,67633.83,BARMM,4821.45,"2026-01-06 07:05:25",4821.45,3.50,48,67500.30,Platinum
2452,"Carlos Garcia",64,Female,61056.62,"Region X",4819.43,"2026-01-06 07:05:25",4819.43,3.50,48,67472.02,Platinum
5213,"Maria Reyes",49,Other,98053.21,"Region II",4995.29,"2026-01-06 07:05:25",4995.29,4.50,36,67436.42,Platinum
7958,"Juan Martinez",30,Female,70931.25,NCR,4994.92,"2026-01-06 07:05:25",4994.92,4.50,36,67431.42,Platinum
535,"Jose Fernandez",36,Other,74814.46,"Region V",4994.42,"2026-01-06 07:05:25",4994.42,4.50,36,67424.67,Platinum
6082,"Elena Fernandez",19,Female,82197.83,"Region XII",4994.22,"2026-01-06 07:05:25",4994.22,4.50,36,67421.97,Platinum
7808,"Carlos Garcia",61,Male,68478.79,"Region XI",4815.75,"2026-01-06 07:05:25",4815.75,3.50,48,67420.50,Platinum
2327,"Maria Fernandez",38,Other,76238.84,"Region XII",4991.99,"2026-01-06 07:05:25",4991.99,4.50,36,67391.87,Platinum
7077,"Ana Garcia",44,Other,89905.16,"Region XIII",4990.76,"2026-01-06 07:05:25",4990.76,4.50,36,67375.26,Platinum
854,"Juan Garcia",46,Male,91827.35,"Region IV-A",4987.69,"2026-01-06 07:05:25",4987.69,4.50,36,67333.82,Platinum
6794,"Ana Dela Cruz",23,Female,84949.19,"Region XIII",4983.88,"2026-01-06 07:05:25",4983.88,4.50,36,67282.38,Platinum
296,"Juan Dela Cruz",19,Other,91517.92,"Region VII",4983.23,"2026-01-06 07:05:25",4983.23,4.50,36,67273.61,Platinum
6968,"Rafael Lopez",76,Male,60462.11,"Region VI",4804.44,"2026-01-06 07:05:25",4804.44,3.50,48,67262.16,Platinum
4919,"Luz Torres",45,Other,85715.24,"Region IX",4982.16,"2026-01-06 07:05:25",4982.16,4.50,36,67259.16,Platinum
2997,"Luz Rivera",70,Male,60490.29,"Region I",4802.96,"2026-01-06 07:05:25",4802.96,3.50,48,67241.44,Platinum
6017,"Juan Rivera",34,Female,92231.29,"Region VII",4980.45,"2026-01-06 07:05:25",4980.45,4.50,36,67236.08,Platinum
